fixture_id,league,team_name,team_id,location,real_team_winner,pred_percent_home,pred_percent_draw,pred_percent_away,pred_home_win,pred_home_win_draw,pred_away_win,pred_away_win_draw,predicted_goals_home,predicted_goals_away,pred_draw,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,Red Cards,expected_goals,goals_prevented,bookmaker_used,goals_over/under_over_2.5,goals_over/under_over_2.5_prob,goals_over/under_under_2.5,goals_over/under_under_2.5_prob,odds_team_win,odds_draw,corners_over_under_over_10.5,corners_over_under_over_10.5_prob,corners_over_under_under_10.5,corners_over_under_under_10.5_prob
1208768,La Liga,Real Madrid,541,away,away,0.1,0.45,0.45,False,False,True,True,-1.5,-2.5,False,4.0,2.0,11.0,5.0,7.0,4.0,12.0,4.0,0.0,44%,4.0,6.0,404.0,345.0,85%,1.0,0.91,0.0,,,,,,,,,,,
1367652,Premier League,Bourj,7516,home,home,0.1,0.45,0.45,False,False,True,True,-1.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367652,Premier League,Shabab Al Sahel,4576,away,home,0.1,0.45,0.45,False,False,True,True,-1.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223906,Serie A,Como,895,home,home,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,7.0,3.0,15.0,5.0,9.0,6.0,9.0,7.0,1.0,58%,1.0,3.0,484.0,408.0,84%,,1.37,1.0,,,,,,,,,,,
1223906,Serie A,Torino,503,away,home,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,4.0,2.0,10.0,4.0,6.0,4.0,16.0,4.0,1.0,42%,3.0,6.0,344.0,276.0,80%,,1.22,1.0,,,,,,,,,,,
1223907,Serie A,Fiorentina,502,home,draw,0.45,0.45,0.1,True,True,False,False,-2.5,-1.5,False,3.0,4.0,9.0,2.0,4.0,5.0,10.0,2.0,2.0,57%,0.0,3.0,521.0,453.0,87%,,0.82,0.0,,,,,,,,,,,
1223907,Serie A,Parma,523,away,draw,0.45,0.45,0.1,True,True,False,False,-2.5,-1.5,False,3.0,2.0,7.0,2.0,5.0,2.0,19.0,2.0,1.0,43%,5.0,3.0,389.0,307.0,79%,,0.59,0.0,,,,,,,,,,,
1223911,Serie A,Lazio,487,home,draw,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,7.0,3.0,12.0,2.0,8.0,4.0,12.0,10.0,1.0,47%,4.0,3.0,342.0,283.0,83%,,1.21,2.0,,,,,,,,,,,
1223911,Serie A,AS Roma,497,away,draw,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,4.0,4.0,9.0,1.0,5.0,4.0,12.0,5.0,1.0,53%,2.0,7.0,384.0,339.0,88%,,0.24,2.0,,,,,,,,,,,
1208342,Premier League,Wolves,39,home,home,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,5.0,6.0,13.0,2.0,9.0,4.0,12.0,1.0,2.0,37%,1.0,2.0,346.0,280.0,81%,,2.39,-1.0,,,,,,,,,,,
1208342,Premier League,Tottenham,47,away,home,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,4.0,5.0,11.0,2.0,8.0,3.0,15.0,4.0,3.0,63%,2.0,2.0,566.0,502.0,89%,,1.96,-1.0,,,,,,,,,,,
1367653,Premier League,Bekaa,4571,home,draw,0.1,0.45,0.45,False,False,True,True,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367653,Premier League,Reyady Abaseya,22812,away,draw,0.1,0.45,0.45,False,False,True,True,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208339,Premier League,Newcastle,34,home,home,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,6.0,6.0,13.0,1.0,11.0,2.0,7.0,7.0,2.0,48%,0.0,4.0,420.0,339.0,81%,,2.17,0.0,,,,,,,,,,,
1208339,Premier League,Manchester United,33,away,home,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,5.0,2.0,9.0,2.0,5.0,4.0,9.0,2.0,1.0,52%,2.0,2.0,472.0,382.0,81%,,0.72,0.0,,,,,,,,,,,
1340351,Primera División,Cienciano,2562,home,away,0.45,0.45,0.1,True,True,False,False,-3.5,-2.5,False,3.0,9.0,18.0,6.0,11.0,7.0,16.0,11.0,9.0,56%,3.0,2.0,366.0,317.0,87%,1.0,,,,,,,,,,,,,
1340351,Primera División,Alianza Universidad,2548,away,away,0.45,0.45,0.1,True,True,False,False,-3.5,-2.5,False,3.0,3.0,6.0,0.0,1.0,5.0,7.0,2.0,2.0,44%,3.0,3.0,308.0,244.0,79%,0.0,,,,,,,,,,,,,
1223908,Serie A,Verona,504,home,draw,0.1,0.45,0.45,False,False,True,True,-1.5,-2.5,False,2.0,5.0,14.0,7.0,8.0,6.0,19.0,6.0,1.0,46%,3.0,1.0,352.0,265.0,75%,,1.25,0.0,,,,,,,,,,,
1223908,Serie A,Genoa,495,away,draw,0.1,0.45,0.45,False,False,True,True,-1.5,-2.5,False,1.0,1.0,4.0,2.0,0.0,4.0,11.0,2.0,0.0,54%,1.0,3.0,436.0,339.0,78%,,0.14,0.0,,,,,,,,,,,
1208766,La Liga,Real Betis,543,home,away,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,5.0,8.0,24.0,11.0,15.0,9.0,4.0,5.0,1.0,68%,0.0,0.0,618.0,552.0,89%,,1.46,0.0,,,,,,,,,,,
1208766,La Liga,Villarreal,533,away,away,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,2.0,2.0,8.0,4.0,6.0,2.0,13.0,5.0,1.0,32%,4.0,4.0,292.0,219.0,75%,,1.45,0.0,,,,,,,,,,,
1208336,Premier League,Chelsea,49,home,draw,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,9.0,15.0,34.0,10.0,19.0,15.0,11.0,15.0,1.0,74%,2.0,2.0,581.0,507.0,87%,,2.27,1.0,,,,,,,,,,,
1208336,Premier League,Ipswich,57,away,draw,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,4.0,8.0,13.0,1.0,6.0,7.0,7.0,4.0,2.0,26%,2.0,8.0,214.0,154.0,72%,,1.07,1.0,,,,,,,,,,,
1208770,La Liga,Osasuna,727,home,home,0.1,0.45,0.45,False,False,True,True,-2.5,-1.5,False,6.0,5.0,13.0,2.0,10.0,3.0,17.0,4.0,1.0,32%,2.0,7.0,254.0,200.0,79%,,1.43,0.0,,,,,,,,,,,
1208770,La Liga,Girona,547,away,home,0.1,0.45,0.45,False,False,True,True,-2.5,-1.5,False,8.0,6.0,18.0,4.0,8.0,10.0,15.0,4.0,2.0,68%,1.0,4.0,572.0,514.0,90%,,0.93,0.0,,,,,,,,,,,
1358902,EFL Trophy,Birmingham,54,home,away,0.45,0.45,0.1,True,True,False,False,-3.5,-3.5,False,3.0,5.0,12.0,4.0,10.0,2.0,13.0,9.0,2.0,75%,3.0,2.0,595.0,500.0,84%,,,,,,,,,,,,,,
1358902,EFL Trophy,Peterborough,1350,away,away,0.45,0.45,0.1,True,True,False,False,-3.5,-3.5,False,4.0,1.0,7.0,2.0,5.0,2.0,16.0,4.0,0.0,25%,3.0,3.0,198.0,104.0,53%,,,,,,,,,,,,,,
1367650,Premier League,Al Nejmeh,4570,home,draw,0.35,0.35,0.3,True,True,False,False,-1.5,-3.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367650,Premier League,Safa,4573,away,draw,0.35,0.35,0.3,True,True,False,False,-1.5,-3.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223905,Serie A,Atalanta,499,home,home,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,2.0,1.0,4.0,1.0,4.0,0.0,17.0,4.0,2.0,40%,4.0,5.0,301.0,217.0,72%,,1.14,0.0,,,,,,,,,,,
1223905,Serie A,Bologna,500,away,home,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,5.0,3.0,12.0,4.0,7.0,5.0,12.0,5.0,2.0,60%,1.0,0.0,455.0,372.0,82%,,0.63,0.0,,,,,,,,,,,
1208337,Premier League,Liverpool,40,home,home,0.45,0.45,0.1,True,False,False,False,-3.5,-1.5,False,6.0,4.0,15.0,5.0,11.0,4.0,15.0,10.0,5.0,55%,0.0,4.0,498.0,425.0,85%,,1.78,0.0,,,,,,,,,,,
1208337,Premier League,West Ham,48,away,home,0.45,0.45,0.1,True,False,False,False,-3.5,-1.5,False,4.0,6.0,11.0,1.0,10.0,1.0,8.0,3.0,4.0,45%,2.0,4.0,407.0,348.0,86%,,1.50,0.0,,,,,,,,,,,
1340358,Primera División,ADT,10492,home,draw,0.45,0.45,0.1,True,False,False,False,-4.5,-2.5,False,4.0,11.0,21.0,6.0,16.0,5.0,13.0,10.0,2.0,71%,2.0,4.0,523.0,438.0,84%,2.0,,,,,,,,,,,,,
1340358,Primera División,Deportivo Binacional,2550,away,draw,0.45,0.45,0.1,True,False,False,False,-4.5,-2.5,False,5.0,1.0,7.0,1.0,4.0,3.0,11.0,1.0,4.0,29%,2.0,4.0,226.0,146.0,65%,0.0,,,,,,,,,,,,,
1340354,Primera División,Sporting Cristal,2546,home,home,0.45,0.45,0.1,True,True,False,False,-3.5,-2.5,False,8.0,10.0,24.0,6.0,13.0,11.0,11.0,13.0,3.0,55%,4.0,3.0,378.0,324.0,86%,0.0,,,,,,,,,,,,,
1340354,Primera División,Cusco,10013,away,home,0.45,0.45,0.1,True,True,False,False,-3.5,-2.5,False,3.0,2.0,5.0,0.0,3.0,2.0,10.0,2.0,0.0,45%,4.0,7.0,331.0,274.0,83%,1.0,,,,,,,,,,,,,
1208333,Premier League,Bournemouth,35,home,home,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,3.0,5.0,12.0,4.0,8.0,4.0,11.0,6.0,2.0,41%,3.0,7.0,329.0,240.0,73%,,1.46,0.0,,,,,,,,,,,
1208333,Premier League,Fulham,36,away,home,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,7.0,1.0,12.0,4.0,7.0,5.0,10.0,9.0,1.0,59%,2.0,2.0,473.0,385.0,81%,,1.07,0.0,,,,,,,,,,,
1208765,La Liga,Atletico Madrid,530,home,home,0.45,0.45,0.1,True,False,False,False,-3.5,-1.5,False,9.0,10.0,24.0,5.0,14.0,10.0,11.0,5.0,2.0,54%,1.0,1.0,595.0,543.0,91%,,3.62,0.0,,,,,,,,,,,
1208765,La Liga,Valladolid,720,away,home,0.45,0.45,0.1,True,False,False,False,-3.5,-1.5,False,3.0,3.0,6.0,0.0,4.0,2.0,8.0,1.0,0.0,46%,1.0,5.0,513.0,453.0,88%,,1.33,0.0,,,,,,,,,,,
1223912,Serie A,Napoli,492,home,home,0.45,0.45,0.1,True,True,False,False,-2.5,-1.5,False,6.0,7.0,17.0,4.0,11.0,6.0,8.0,5.0,1.0,63%,1.0,1.0,543.0,481.0,89%,,2.02,-1.0,,,,,,,,,,,
1223912,Serie A,Empoli,511,away,home,0.45,0.45,0.1,True,True,False,False,-2.5,-1.5,False,1.0,7.0,12.0,4.0,9.0,3.0,15.0,5.0,0.0,37%,1.0,3.0,308.0,242.0,79%,,1.21,-1.0,,,,,,,,,,,
1340355,Primera División,Universitario,2540,home,home,0.45,0.45,0.1,True,True,False,False,-3.5,-2.5,False,7.0,8.0,19.0,4.0,12.0,7.0,8.0,7.0,,63%,2.0,2.0,460.0,372.0,81%,,1.78,,,,,,,,,,,,
1340355,Primera División,FBC Melgar,2554,away,home,0.45,0.45,0.1,True,True,False,False,-3.5,-2.5,False,3.0,3.0,8.0,2.0,5.0,3.0,9.0,1.0,,37%,3.0,3.0,288.0,207.0,72%,,0.77,,,,,,,,,,,,
1335991,Premier League,Reyady Abaseya,22812,home,home,0.1,0.45,0.45,False,False,True,True,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335991,Premier League,Bourj,7516,away,home,0.1,0.45,0.45,False,False,True,True,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223859,Serie A,Juventus,496,home,home,0.5,0.5,0.0,True,False,False,False,-3.5,-1.5,False,9.0,10.0,27.0,8.0,18.0,9.0,14.0,6.0,1.0,76%,1.0,2.0,672.0,596.0,89%,,1.99,0.0,,,,,,,,,,,
1223859,Serie A,Verona,504,away,home,0.5,0.5,0.0,True,False,False,False,-3.5,-1.5,False,2.0,1.0,5.0,2.0,3.0,2.0,8.0,0.0,3.0,24%,0.0,7.0,213.0,140.0,66%,,0.28,0.0,,,,,,,,,,,
1335987,Premier League,Shabab Al Sahel,4576,home,home,0.45,0.45,0.1,True,True,False,False,-2.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335987,Premier League,Shabab Al Ghazieh,4575,away,home,0.45,0.45,0.1,True,True,False,False,-2.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349959,FA Cup,Nottingham Forest,65,home,draw,0.1,0.45,0.45,False,False,True,False,-2.5,-4.5,False,4.0,12.0,22.0,6.0,7.0,15.0,13.0,11.0,4.0,54%,3.0,3.0,567.0,466.0,82%,,,,,,,,,,,,,,
1349959,FA Cup,Ipswich,57,away,draw,0.1,0.45,0.45,False,False,True,False,-2.5,-4.5,False,4.0,4.0,11.0,3.0,6.0,5.0,9.0,2.0,1.0,46%,2.0,3.0,502.0,404.0,80%,,,,,,,,,,,,,,
1335992,Premier League,Al Hikma,11879,home,away,0.1,0.45,0.45,False,False,True,False,-1.5,-3.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335992,Premier League,Al Ansar,4569,away,away,0.1,0.45,0.45,False,False,True,False,-1.5,-3.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410135,Primera División,Cultural Santa Rosa,2572,home,home,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,7.0,8.0,16.0,1.0,11.0,5.0,13.0,1.0,4.0,43%,2.0,2.0,302.0,240.0,79%,0.0,2.48,,,,,,,,,,,,
1410135,Primera División,Atletico Grau,2564,away,home,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,3.0,2.0,6.0,1.0,4.0,2.0,14.0,3.0,1.0,57%,1.0,4.0,421.0,350.0,83%,1.0,0.90,,,,,,,,,,,,
1405752,Primera División,Sporting Cristal,2546,home,home,0.45,0.45,0.1,True,False,False,False,-3.5,-1.5,False,2.0,2.0,6.0,2.0,3.0,3.0,12.0,1.0,3.0,46%,2.0,2.0,331.0,277.0,84%,1.0,,,,,,,,,,,,,
1405752,Primera División,FBC Melgar,2554,away,home,0.45,0.45,0.1,True,False,False,False,-3.5,-1.5,False,2.0,5.0,16.0,9.0,9.0,7.0,17.0,10.0,3.0,54%,5.0,1.0,384.0,316.0,82%,1.0,,,,,,,,,,,,,
1410136,Primera División,Juan Pablo II College,22479,home,draw,0.35,0.35,0.3,True,True,False,False,-2.5,-1.5,False,6.0,6.0,13.0,1.0,10.0,3.0,15.0,0.0,1.0,52%,2.0,0.0,435.0,351.0,81%,,1.67,,,,,,,,,,,,
1410136,Primera División,Deportivo Binacional,2550,away,draw,0.35,0.35,0.3,True,True,False,False,-2.5,-1.5,False,0.0,3.0,4.0,1.0,1.0,3.0,18.0,5.0,4.0,48%,1.0,6.0,399.0,309.0,77%,,0.21,,,,,,,,,,,,
1415239,Primera División,Sport Huancayo,2555,home,draw,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,5.0,5.0,13.0,3.0,4.0,9.0,12.0,3.0,1.0,55%,1.0,6.0,350.0,280.0,80%,,,,,,,,,,,,,,
1415239,Primera División,Universitario,2540,away,draw,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,7.0,3.0,11.0,1.0,7.0,4.0,14.0,8.0,2.0,45%,4.0,4.0,270.0,200.0,74%,,,,,,,,,,,,,,
1423777,FA Cup,Wokingham Town,25122,home,home,0.1,0.45,0.45,False,False,True,True,-3.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423777,FA Cup,Larkhall Athletic,7238,away,home,0.1,0.45,0.45,False,False,True,True,-3.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429731,FA Cup,Enfield 1893,8775,home,home,0.0,0.5,0.5,False,False,True,True,-2.5,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429731,FA Cup,Biggleswade Town,7700,away,home,0.0,0.5,0.5,False,False,True,True,-2.5,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415238,Primera División,Alianza Lima,2553,home,home,0.1,0.45,0.45,False,False,True,True,-2.5,-1.5,False,5.0,11.0,24.0,8.0,16.0,8.0,13.0,7.0,1.0,61%,0.0,0.0,452.0,387.0,86%,,,,,,,,,,,,,,
1415238,Primera División,ADT,10492,away,home,0.1,0.45,0.45,False,False,True,True,-2.5,-1.5,False,1.0,0.0,3.0,2.0,2.0,1.0,12.0,1.0,0.0,39%,1.0,2.0,287.0,219.0,76%,,,,,,,,,,,,,,
1424313,FA Cup,Hallam,8804,home,home,0.45,0.45,0.1,True,True,False,False,-3.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424313,FA Cup,City of Liverpool,7630,away,home,0.45,0.45,0.1,True,True,False,False,-3.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378972,Premier League,Nottingham Forest,65,home,home,0.1,0.45,0.45,False,False,True,True,,,False,5.0,4.0,11.0,2.0,6.0,5.0,7.0,5.0,2.0,55%,1.0,2.0,404.0,334.0,83%,,1.86,0.0,,,,,,,,,,,
1378972,Premier League,Brentford,55,away,home,0.1,0.45,0.45,False,False,True,True,,,False,3.0,4.0,10.0,3.0,7.0,3.0,15.0,5.0,0.0,45%,2.0,2.0,330.0,257.0,78%,,1.50,0.0,,,,,,,,,,,
1423530,FA Cup,Hackney Wick,8800,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423530,FA Cup,Bognor Regis Town,7703,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390823,La Liga,Espanyol,540,home,home,0.1,0.45,0.45,False,False,True,True,,,False,5.0,4.0,9.0,0.0,6.0,3.0,14.0,1.0,0.0,40%,3.0,3.0,394.0,323.0,82%,,1.26,0.0,,,,,,,,,,,
1390823,La Liga,Atletico Madrid,530,away,home,0.1,0.45,0.45,False,False,True,True,,,False,4.0,7.0,15.0,4.0,9.0,6.0,11.0,3.0,1.0,60%,3.0,3.0,618.0,551.0,89%,,1.10,0.0,,,,,,,,,,,
1390820,La Liga,Athletic Club,531,home,home,0.5,0.5,0.0,True,True,False,False,,,False,3.0,3.0,14.0,8.0,11.0,3.0,8.0,10.0,0.0,46%,0.0,4.0,387.0,302.0,78%,,2.89,0.0,,,,,,,,,,,
1390820,La Liga,Sevilla,536,away,home,0.5,0.5,0.0,True,True,False,False,,,False,6.0,4.0,12.0,2.0,10.0,2.0,12.0,1.0,8.0,54%,2.0,0.0,477.0,396.0,83%,,1.01,0.0,,,,,,,,,,,
1390821,La Liga,Celta Vigo,538,home,away,0.33,0.33,0.33,False,False,False,False,,,True,3.0,3.0,11.0,5.0,6.0,5.0,15.0,9.0,2.0,69%,3.0,1.0,571.0,501.0,88%,,0.73,0.0,,,,,,,,,,,
1390821,La Liga,Getafe,546,away,away,0.33,0.33,0.33,False,False,False,False,,,True,3.0,3.0,10.0,4.0,6.0,4.0,17.0,3.0,0.0,31%,2.0,4.0,257.0,187.0,73%,,1.43,0.0,,,,,,,,,,,
1415240,Primera División,FBC Melgar,2554,home,home,0.45,0.45,0.1,True,True,False,False,-1.5,-1.5,False,4.0,8.0,19.0,7.0,12.0,7.0,13.0,9.0,4.0,63%,1.0,1.0,442.0,357.0,81%,,,,,,,,,,,,,,
1415240,Primera División,Ayacucho FC,2542,away,home,0.45,0.45,0.1,True,True,False,False,-1.5,-1.5,False,2.0,2.0,5.0,1.0,2.0,3.0,11.0,1.0,1.0,37%,2.0,2.0,260.0,192.0,74%,,,,,,,,,,,,,,
1378976,Premier League,Chelsea,49,home,draw,0.5,0.5,0.0,True,True,False,False,,,False,3.0,7.0,19.0,9.0,11.0,8.0,10.0,11.0,,72%,2.0,4.0,568.0,510.0,90%,,1.60,0.0,,,,,,,,,,,
1378976,Premier League,Crystal Palace,52,away,draw,0.5,0.5,0.0,True,True,False,False,,,False,4.0,3.0,11.0,4.0,4.0,7.0,12.0,2.0,,28%,3.0,2.0,226.0,168.0,74%,,0.66,0.0,,,,,,,,,,,
1423810,FA Cup,Littlehampton Town,11998,home,home,0.1,0.45,0.45,False,False,True,True,-5.5,-4.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423810,FA Cup,North Greenford United,8881,away,home,0.1,0.45,0.45,False,False,True,True,-5.5,-4.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378977,Premier League,Manchester United,33,home,away,0.0,0.5,0.5,False,False,True,True,,,False,7.0,7.0,22.0,8.0,15.0,7.0,10.0,3.0,1.0,61%,1.0,2.0,475.0,393.0,83%,,1.52,0.0,,,,,,,,,,,
1378977,Premier League,Arsenal,42,away,away,0.0,0.5,0.5,False,False,True,True,,,False,3.0,3.0,9.0,3.0,5.0,4.0,19.0,4.0,2.0,39%,4.0,7.0,294.0,219.0,74%,,1.31,0.0,,,,,,,,,,,
1415241,Primera División,Cusco,10013,home,home,0.5,0.5,0.0,True,True,False,False,-2.5,-1.5,False,7.0,3.0,11.0,1.0,7.0,4.0,11.0,4.0,0.0,65%,3.0,4.0,591.0,535.0,91%,,,,,,,,,,,,,,
1415241,Primera División,Alianza Atletico,2560,away,home,0.5,0.5,0.0,True,True,False,False,-2.5,-1.5,False,4.0,5.0,12.0,3.0,4.0,8.0,11.0,3.0,1.0,35%,3.0,6.0,306.0,252.0,82%,,,,,,,,,,,,,,
1444553,EFL Trophy,Mansfield Town,1374,home,draw,0.45,0.45,0.1,True,True,False,False,,-2.5,False,9.0,7.0,33.0,17.0,20.0,13.0,12.0,12.0,3.0,54%,2.0,4.0,444.0,365.0,82%,,,,Bet365,1.4,0.7143,2.75,0.3636,0.8,0.1818,,,,
1444553,EFL Trophy,Newcastle United U21,7199,away,draw,0.45,0.45,0.1,True,True,False,False,,-2.5,False,5.0,1.0,10.0,4.0,6.0,4.0,6.0,2.0,1.0,46%,2.0,7.0,396.0,313.0,79%,,,,Bet365,1.4,0.7143,2.75,0.3636,0.1111,0.1818,,,,
1447077,Premier League Cup,West Bromwich Albion U21,11913,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447077,Premier League Cup,Exeter U21,24847,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435552,UEFA Champions League,Pafos,3403,home,draw,0.45,0.45,0.1,True,True,False,False,-1.5,-2.5,False,5.0,5.0,11.0,1.0,8.0,3.0,17.0,3.0,1.0,50%,3.0,1.0,355.0,279.0,79%,,,,,,,,,,,,,,
1435552,UEFA Champions League,FK Crvena Zvezda,598,away,draw,0.45,0.45,0.1,True,True,False,False,-1.5,-2.5,False,3.0,4.0,12.0,5.0,9.0,3.0,17.0,3.0,3.0,50%,3.0,4.0,352.0,286.0,81%,,,,,,,,,,,,,,
1444524,EFL Trophy,Oldham,1349,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444524,EFL Trophy,Manchester City U21,7197,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444571,EFL Trophy,Shrewsbury,1352,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444571,EFL Trophy,Chelsea U21,7192,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447059,Premier League Cup,Exeter U21,24847,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447059,Premier League Cup,Luton Town U21,22174,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444570,EFL Trophy,Bristol Rovers,1334,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444570,EFL Trophy,Tottenham Hotspur U21,7202,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440138,FA Cup,Egham Town,8773,home,home,0.35,0.35,0.3,True,True,False,False,-2.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440138,FA Cup,Corinthian,8753,away,home,0.35,0.35,0.3,True,True,False,False,-2.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435551,UEFA Champions League,Kairat Almaty,664,home,draw,0.45,0.45,0.1,True,True,False,False,-1.5,,False,4.0,4.0,12.0,4.0,6.0,6.0,12.0,5.0,3.0,33%,0.0,5.0,340.0,216.0,64%,,,,,,,,,,,,,,
1435551,UEFA Champions League,Celtic,247,away,draw,0.45,0.45,0.1,True,True,False,False,-1.5,,False,5.0,2.0,11.0,4.0,5.0,6.0,19.0,7.0,0.0,67%,1.0,3.0,721.0,598.0,83%,,,,,,,,,,,,,,
1424398,UEFA Champions League,Sturm Graz,637,home,home,0.0,0.5,0.5,False,False,True,False,,-5.5,False,8.0,7.0,18.0,3.0,10.0,8.0,12.0,3.0,3.0,51%,2.0,4.0,439.0,378.0,86%,,,,,,,,,,,,,,
1424398,UEFA Champions League,Bodo/Glimt,327,away,home,0.0,0.5,0.5,False,False,True,False,,-5.5,False,5.0,3.0,10.0,2.0,9.0,1.0,13.0,8.0,1.0,49%,1.0,6.0,417.0,347.0,83%,,,,,,,,,,,,,,
1423521,FA Cup,Wythenshawe Amateurs,14428,home,home,0.0,0.5,0.5,False,False,True,True,-3.5,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423521,FA Cup,Vauxhall Motors,8981,away,home,0.0,0.5,0.5,False,False,True,True,-3.5,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435545,UEFA Champions League,Ferencvarosi TC,651,home,away,0.1,0.45,0.45,False,False,True,True,-3.5,-3.5,False,4.0,7.0,12.0,1.0,7.0,5.0,20.0,4.0,0.0,44%,2.0,1.0,335.0,247.0,74%,,,,,,,,,,,,,,
1435545,UEFA Champions League,Qarabag,556,away,away,0.1,0.45,0.45,False,False,True,True,-3.5,-3.5,False,4.0,3.0,11.0,4.0,5.0,6.0,8.0,3.0,2.0,56%,1.0,3.0,437.0,356.0,81%,,,,,,,,,,,,,,
1440140,FA Cup,Bury,1344,home,away,0.45,0.45,0.1,True,False,False,False,-4.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440140,FA Cup,Stalybridge Celtic,7749,away,away,0.45,0.45,0.1,True,False,False,False,-4.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440137,FA Cup,Kendal Town,7237,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440137,FA Cup,Northallerton Town,8883,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
